,r1,wave,theta,phi,e,t,p
918,0.38181818181818183,3.2,10.0,0.0,(0.9589680262519217-0.21220597960393517j),0.9821665098918676,-0.21777638672757535
919,0.38181818181818183,3.2,15.0,0.0,(0.43889329119925863-0.22094292356683312j),0.49136859538840766,-0.46637125346318253
920,0.38636363636363635,3.2,0.0,0.0,(0.5841846941050741-0.39567119343416834j),0.705568884050493,-0.5953314624497759
921,0.38636363636363635,3.2,5.0,0.0,(0.7440679967069297-0.3539885475807501j),0.8239812349451852,-0.444058116532787
922,0.38636363636363635,3.2,10.0,0.0,(0.9803034992462518-0.07759338031311329j),0.9833695558145277,-0.0789877250018645
923,0.38636363636363635,3.2,15.0,0.0,(0.6035403623675833-0.10818317963787849j),0.6131594974909508,-0.1773640846375649
924,0.3909090909090909,3.2,0.0,0.0,(0.6413287448605417-0.3335414523852795j),0.7228779007852428,-0.4795812788589889
925,0.3909090909090909,3.2,5.0,0.0,(0.7958028624713623-0.2653571539973591j),0.8388781884726723,-0.32185180703105465
926,0.3909090909090909,3.2,10.0,0.0,(0.982553252575027+0.05724573935235353j),0.9842194718759442,0.05819643617467722
927,0.3909090909090909,3.2,15.0,0.0,(0.6866709536218478+0.04706963217723836j),0.6882823176729432,0.0684405186246414
928,0.39545454545454545,3.2,0.0,0.0,(0.6804196996433356-0.2662119051131765j),0.7306433781857699,-0.3729376552366349
929,0.39545454545454545,3.2,5.0,0.0,(0.8310757267427751-0.17213763534607582j),0.8487156349941777,-0.20423828116285556
930,0.39545454545454545,3.2,10.0,0.0,(0.9654101419384428+0.19407351109922252j),0.9847239561765441,0.1983828710034947
931,0.39545454545454545,3.2,15.0,0.0,(0.704873379960419+0.20784537546940973j),0.7348783449529895,0.28674292001101603
932,0.4,3.2,0.0,0.0,(0.7044240877548732-0.19549861067846228j),0.7310492474426701,-0.2707165349440511
933,0.4,3.2,5.0,0.0,(0.8523005225159362-0.07354752823682358j),0.85546795357318,-0.08607971138258366
934,0.4,3.2,10.0,0.0,(0.9264805374044093+0.333683988099636j),0.9847391482536079,0.345699851225548
935,0.4,3.2,15.0,0.0,(0.6745940458466047+0.3594213464960289j),0.7643695644180958,0.4895392832066524
936,0.40454545454545454,3.2,0.0,0.0,(0.7144754027578859-0.1222419805578023j),0.7248573673190729,-0.1694525914859263
937,0.40454545454545454,3.2,5.0,0.0,(0.8598593153470929+0.032136667704660886j),0.860459649025061,0.03735694478278714
938,0.40454545454545454,3.2,10.0,0.0,(0.8614352801503543+0.4755349691479749j),0.9839737032920569,0.5043976147606366
939,0.40454545454545454,3.2,15.0,0.0,(0.6065917555849637+0.4961435097005072j),0.7836529462469886,0.6855726403031351
940,0.40909090909090906,3.2,0.0,0.0,(0.7103274973400797-0.04707285850026826j),0.7118855297621993,-0.06617247835027057
941,0.40909090909090906,3.2,5.0,0.0,(0.8522624545455627+0.14761013355868122j),0.8649508904887254,0.17149665777886897
942,0.40909090909090906,3.2,10.0,0.0,(0.7640108221554961+0.6168553783429247j),0.9819486209376282,0.6792313633422602
943,0.40909090909090906,3.2,15.0,0.0,(0.506987795875165+0.6151424952762267j),0.7971429700254656,0.881484727058348
944,0.41363636363636364,3.2,0.0,0.0,(0.6905297304759402+0.029047628586611047j),0.6911404151094627,0.04204093173052739
945,0.41363636363636364,3.2,5.0,0.0,(0.8254709184912573+0.27706560565799093j),0.870728193590531,0.32383006600999215
946,0.41363636363636364,3.2,10.0,0.0,(0.6263284492366663+0.7510523847200821j),0.9779401878013447,0.8757034044717467
947,0.41363636363636364,3.2,15.0,0.0,(0.3788894797781545+0.7137019884123135j),0.8080394582879296,1.082751671161707
948,0.4181818181818182,3.2,0.0,0.0,(0.6524910268155187+0.10419909189978453j),0.6607586479400097,0.1583571697633172
949,0.4181818181818182,3.2,5.0,0.0,(0.7704612903543144+0.4274363432267367j),0.8810859364701492,0.5065054976197835
950,0.4181818181818182,3.2,10.0,0.0,(0.4403485703666857+0.8653659428321642j),0.9709609046907008,1.1000872829985582
951,0.4181818181818182,3.2,15.0,0.0,(0.22355693547855687+0.787936734328119j),0.8190372401205115,1.294337270414338
952,0.42272727272727273,3.2,0.0,0.0,(0.5926554736164339+0.17455549445215152j),0.6178269426392432,0.28643197401971165
953,0.42272727272727273,3.2,5.0,0.0,(0.6649980009700189+0.6103847610692975j),0.9026582397783475,0.7426032489561838
954,0.42272727272727273,3.2,10.0,0.0,(0.20179354112198633+0.9384762843205005j),0.9599262312649673,1.3589986362590756
955,0.42272727272727273,3.2,15.0,0.0,(0.04134915764248303+0.8316113070118831j),0.8326386483870152,1.5211155052560956
956,0.42727272727272725,3.2,0.0,0.0,(0.5072388197435365+0.23295470427338558j),0.5581748063984224,0.43052813851635807
957,0.42727272727272725,3.2,5.0,0.0,(0.44288620363847064+0.8364535707061953j),0.946468575981496,1.083843082986035
958,0.42727272727272725,3.2,10.0,0.0,(-0.08238373114731251+0.9406974108178873j),0.9442979920963666,1.6581507432377207
959,0.42727272727272725,3.2,15.0,0.0,(-0.16676656360813305+0.834555397311498j),0.8510545211203673,1.7680253762144058
960,0.4318181818181818,3.2,0.0,0.0,(0.39443059384887874+0.26716084771351795j),0.4763931274850474,0.5953506643610346
961,0.4318181818181818,3.2,5.0,0.0,(-0.08247300790784713+0.9927006966444059j),0.9961207106328311,1.65368540098428
962,0.4318181818181818,3.2,10.0,0.0,(-0.38520029792353117+0.8414586007974542j),0.9254360304074974,2.000098661500369
963,0.4318181818181818,3.2,15.0,0.0,(-0.3956795024430761+0.7810200079683338j),0.8755309940261718,2.0397250297943708
964,0.43636363636363634,3.2,0.0,0.0,(0.25934531813251394+0.25925076783187023j),0.36670281517690745,0.7852158436650881
965,0.43636363636363634,3.2,5.0,0.0,(-0.6968107483113675+0.4702096150951548j),0.8406201883670065,2.547978699470602
966,0.43636363636363634,3.2,10.0,0.0,(-0.6581182379479279+0.6255224759154023j),0.907963646295941,2.3815822473024526
967,0.43636363636363634,3.2,15.0,0.0,(-0.6290097848179395+0.6506748613056681j),0.9050033616135693,2.339266095380772
968,0.4409090909090909,3.2,0.0,0.0,(0.12156254519883901+0.19017724471028988j),0.22570962939320346,1.002046211054139
969,0.4409090909090909,3.2,5.0,0.0,(-0.5350126294707707-0.10866469860967747j),0.5459363794593287,-2.941211586770408
970,0.4409090909090909,3.2,10.0,0.0,(-0.8444083830437744+0.3078356731370281j),0.8987704484518441,2.792008056397223
971,0.4409090909090909,3.2,15.0,0.0,(-0.8307369318275046+0.4284706080411639j),0.9347250461271168,2.6654074333924465
972,0.44545454545454544,3.2,0.0,0.0,(0.018503401647444163+0.054284089601888165j),0.05735100920151678,1.242285042742274
973,0.44545454545454544,3.2,5.0,0.0,(-0.3367716361977135-0.2991798600818324j),0.4504705580011527,-2.4152368613742987
974,0.44545454545454544,3.2,10.0,0.0,(-0.8998436382083914-0.06536617702749879j),0.9022146697562087,-3.0690783168938074
975,0.44545454545454544,3.2,15.0,0.0,(-0.9486894228510716+0.12596263839770583j),0.9570152597015423,3.0095893275338814
976,0.44999999999999996,3.2,0.0,0.0,(-0.009356891793082658-0.12300971893828799j),0.1233650776245209,-1.6467164060815143
977,0.44999999999999996,3.2,5.0,0.0,(-0.20855333666346962-0.4368688764677791j),0.48409597133180743,-2.016186364016041
978,0.44999999999999996,3.2,10.0,0.0,(-0.810161984590336-0.42708439077432186j),0.9158403344024686,-2.6564544505150574
979,0.44999999999999996,3.2,15.0,0.0,(-0.9436997783160386-0.2055706012700038j),0.965830494289889,-2.9271085785197806
980,0.45454545454545453,3.2,0.0,0.0,(0.05070952932140514-0.29003177555410276j),0.2944314643428312,-1.3977046599576226
981,0.45454545454545453,3.2,5.0,0.0,(-0.062376534681962484-0.558714996838765j),0.5621861611347893,-1.681978771707632
982,0.45454545454545453,3.2,10.0,0.0,(-0.6024035766497007-0.7119141716109582j),0.9325834316032365,-2.2730652603719097
983,0.45454545454545453,3.2,15.0,0.0,(-0.8216653675331452-0.49943201602099374j),0.9615437144665722,-2.5954364334930395
984,0.4590909090909091,3.2,0.0,0.0,(0.1724279958340619-0.40265344429072863j),0.4380196456171095,-1.1661936301469293
985,0.4590909090909091,3.2,5.0,0.0,(0.1117925952939795-0.6324203079879783j),0.6422250620445864,-1.3958342987809838
986,0.4590909090909091,3.2,10.0,0.0,(-0.3338651055859799-0.8858871199037546j),0.946711095286892,-1.931206257485733
987,0.4590909090909091,3.2,15.0,0.0,(-0.6257455099373561-0.7147909057540611j),0.9499913063578387,-2.289866731244898
988,0.4636363636363636,3.2,0.0,0.0,(0.3144805434128382-0.44820980676572797j),0.5475308603779382,-0.9589726103780402
989,0.4636363636363636,3.2,5.0,0.0,(0.2883341779117767-0.6459319636307617j),0.7073646158749756,-1.1509529096496498
990,0.4636363636363636,3.2,10.0,0.0,(-0.05990739174083478-0.9544271697377775j),0.9563054522059645,-1.6334819926279536
991,0.4636363636363636,3.2,15.0,0.0,(-0.4016081992234094-0.8471413590661891j),0.9375167347434283,-2.0134893474657676
992,0.46818181818181814,3.2,0.0,0.0,(0.4463842283899176-0.4379112399764029j),0.625320024829633,-0.7758168306460054
993,0.46818181818181814,3.2,5.0,0.0,(0.44469514651140934-0.6093746222976554j),0.7543813383370601,-0.9403773783962667
994,0.46818181818181814,3.2,10.0,0.0,(0.18670982658685148-0.9435346981483961j),0.9618306950571275,-1.3754368132264143
995,0.46818181818181814,3.2,15.0,0.0,(-0.17772738319138537-0.9106997259596826j),0.9278798486868322,-1.7635286872921783
996,0.4727272727272727,3.2,0.0,0.0,(0.5539736736299773-0.3889723212863556j),0.676894598738968,-0.6121671053589297
997,0.4727272727272727,3.2,5.0,0.0,(0.571243777597465-0.5386727644023371j),0.7851673710443384,-0.7560611211828593
998,0.4727272727272727,3.2,10.0,0.0,(0.3943745252826197-0.8799609743067258j),0.9642938258097133,-1.149462986100417
999,0.4727272727272727,3.2,15.0,0.0,(0.03351508263101595-0.9216036351885174j),0.9222128394012163,-1.5344462966777672
1000,0.4772727272727273,3.2,0.0,0.0,(0.6328356359847642-0.3140157323028064j),0.7064607719512165,-0.46060640111913315
1001,0.4772727272727273,3.2,5.0,0.0,(0.6667293556217282-0.4455204234776664j),0.8018830846098975,-0.5890756967169865
1002,0.4772727272727273,3.2,10.0,0.0,(0.5631621078741221-0.7828972099053013j),0.9644063464239179,-0.9472141142065071
1003,0.4772727272727273,3.2,15.0,0.0,(0.22860683963290468-0.8912174347165279j),0.9200704337547497,-1.3196993619667747
1004,0.4818181818181818,3.2,0.0,0.0,(0.6786604522108907-0.2151334853462905j),0.7119427125214031,-0.3069767295896514
1005,0.4818181818181818,3.2,5.0,0.0,(0.7312037182611849-0.3321362930378728j),0.8031023563356803,-0.4263678694677329
1006,0.4818181818181818,3.2,10.0,0.0,(0.697681060410094-0.6627287586017345j),0.9622724507813519,-0.759711334581529
1007,0.4818181818181818,3.2,15.0,0.0,(0.4075366600687586-0.8251031135103775j),0.9202615265371674,-1.112022851491322
1008,0.48636363636363633,3.2,0.0,0.0,(0.6443287340081905-0.05207951560902731j),0.6464300375250739,-0.08065222287656951
1009,0.48636363636363633,3.2,5.0,0.0,(0.7427737955552673-0.16224804615129793j),0.7602876691381307,-0.2150573888106718
1010,0.48636363636363633,3.2,10.0,0.0,(0.8046548690806049-0.5155404850999792j),0.9556419047489741,-0.5698079632290661
1011,0.48636363636363633,3.2,15.0,0.0,(0.5711165480791864-0.7228322764456732j),0.9212277738765369,-0.9021154260554932
1012,0.4909090909090909,3.2,0.0,0.0,(0.820636751519789-0.4966366588925721j),0.9592146000249,-0.544222929702473
1013,0.4909090909090909,3.2,5.0,0.0,(0.8206897096483184-0.5167494043466014j),0.9698255236975405,-0.5619380069255043
1014,0.4909090909090909,3.2,10.0,0.0,(0.8104119133027432-0.5565351424675922j),0.9831067256531388,-0.6017651061548742
1015,0.4909090909090909,3.2,15.0,0.0,(0.7772836929715209-0.5295029934214375j),0.9405016530563401,-0.598012008290955
1016,0.4954545454545455,3.2,0.0,0.0,(0.8302763415822914-0.13017387391110008j),0.8404189674443913,-0.15551777079463516
1017,0.4954545454545455,3.2,5.0,0.0,(0.8636979289124692-0.16564422030259393j),0.8794385254964345,-0.18948409059299923
1018,0.4954545454545455,3.2,10.0,0.0,(0.9228328937063031-0.27685385442072863j),0.9634669721448488,-0.291460757448572
1019,0.4954545454545455,3.2,15.0,0.0,(0.8270070543495532-0.37179862065565095j),0.9067385964352513,-0.42249734569775543
1020,0.5,3.2,0.0,0.0,(0.8114911490826036-0.011240520611190529j),0.8115689954298494,-0.013850800225477425
1021,0.5,3.2,5.0,0.0,(0.8579832118689982-0.030973096213930806j),0.858542092467294,-0.03608421652670469
1022,0.5,3.2,10.0,0.0,(0.958760177773639-0.08368848848066746j),0.9624057572504015,-0.08706755803705633
1023,0.5,3.2,15.0,0.0,(0.8563287834062108-0.041568023661062874j),0.8573370899949726,-0.048504057208140446
1024,0.5045454545454545,3.2,0.0,0.0,(0.787304123792095+0.07959244242460015j),0.7913170920883434,0.10075260749578469
1025,0.5045454545454545,3.2,5.0,0.0,(0.843918403143612+0.09049318119773328j),0.8487563178013756,0.10682160408959751
1026,0.5045454545454545,3.2,10.0,0.0,(0.9573319829540451+0.18612628036312134j),0.9752576674030998,0.19202627118469137
1027,0.5045454545454545,3.2,15.0,0.0,(0.437780770350949+0.3589755573187516j),0.5661408425836972,0.6868112652360366
1028,0.509090909090909,3.2,0.0,0.0,(0.7541416882478308+0.1582941748866426j),0.7705755847133566,0.20689620586277288
1029,0.509090909090909,3.2,5.0,0.0,(0.8285286392537259+0.25861784081022854j),0.8679532784942836,0.30255786554841685
1030,0.509090909090909,3.2,10.0,0.0,(0.412401704289842+0.7484163793165715j),0.8545187198244942,1.0671608005086866
1031,0.509090909090909,3.2,15.0,0.0,(0.09111304371796844-0.2603027933113446j),0.27578819942347244,-1.2340973245067752
1032,0.5136363636363637,3.2,0.0,0.0,(0.7113224312260819+0.2278324420959376j),0.7469184847336305,0.3099697851573846
1033,0.5136363636363637,3.2,5.0,0.0,(0.5249718580218781-0.019296279414827405j),0.525326372947521,-0.03674024808108378
1034,0.5136363636363637,3.2,10.0,0.0,(0.4646856798721937-0.1309996494429349j),0.4827977726051092,-0.27477918391667877
1035,0.5136363636363637,3.2,15.0,0.0,(0.5117944913260837-0.2877859567723336j),0.5871578648601177,-0.51224332941591
1036,0.5181818181818182,3.2,0.0,0.0,(0.6589985629361049+0.28850312438034853j),0.7193838743877112,0.41265400825840526
1037,0.5181818181818182,3.2,5.0,0.0,(0.632575095050463+0.20575506736251745j),0.6651965112832873,0.3144723202033732
1038,0.5181818181818182,3.2,10.0,0.0,(0.5314134914034135+0.03047165690989228j),0.5322864085437463,0.05727804537659366
1039,0.5181818181818182,3.2,15.0,0.0,(0.6777205927491985+0.03520788680958168j),0.678634509238899,0.05190378570296584
1040,0.5227272727272727,3.2,0.0,0.0,(0.5977879053053908+0.34007788504710573j),0.6877523883110254,0.517233265894318
1041,0.5227272727272727,3.2,5.0,0.0,(0.5680305829210766+0.29802679671486026j),0.6414660666736618,0.4831857721515127
1042,0.5227272727272727,3.2,10.0,0.0,(0.4860765388818879+0.20084809597604267j),0.5259376002042421,0.39183587410234827
1043,0.5227272727272727,3.2,15.0,0.0,(0.36720643244629153+0.08789122867279046j),0.37757837876068273,0.23493124164411042
1044,0.5272727272727273,3.2,0.0,0.0,(0.5291669121291146+0.3848672359654574j),0.6543243921878147,0.6288192418959754
1045,0.5272727272727273,3.2,5.0,0.0,(0.45272641182455137+0.3543887768219434j),0.5749370479460221,0.6641573161612947
1046,0.5272727272727273,3.2,10.0,0.0,(0.2841781531904755+0.24970127651122634j),0.37829611449509404,0.7209096894370614
1047,0.5272727272727273,3.2,15.0,0.0,(0.11538125661514749+0.10260919246938667j),0.1544068675846711,0.7268750509312872
1048,0.5318181818181817,3.2,0.0,0.0,(0.07357735796605291+0.011572267149387588j),0.07448184323874836,0.1560023055508445
1049,0.5318181818181817,3.2,5.0,0.0,(-0.45717445722702105-0.12091801832192522j),0.4728949687781873,-2.883023628686481
1050,0.5318181818181817,3.2,10.0,0.0,(-0.903742065132692+0.37313443463468926j),0.9777417995567398,2.750034822747136
1051,0.5318181818181817,3.2,15.0,0.0,(-0.20056797080329206+0.4340495357726075j),0.4781490462361776,2.0036549323756048
1052,0.5363636363636364,3.2,0.0,0.0,(0.36259604724474304+0.3860875333065981j),0.5296597746216768,0.8167649276040363
1053,0.5363636363636364,3.2,5.0,0.0,(0.6803612508387546+0.3399837951243198j),0.7605789982572555,0.4634161401200095
1054,0.5363636363636364,3.2,10.0,0.0,(0.6305613275112917-0.6348745994785102j),0.8948035230237984,-0.7888066767574681
1055,0.5363636363636364,3.2,15.0,0.0,(0.12198844853393244-0.6286430277538761j),0.6403696103964308,-1.379127999601235
1056,0.5409090909090909,3.2,0.0,0.0,(0.2779550550941924+0.38109405328885065j),0.47169024804901455,0.9406356984735181
1057,0.5409090909090909,3.2,5.0,0.0,(0.411207877786707+0.406109228952756j),0.5779417138383847,0.779159969367672
1058,0.5409090909090909,3.2,10.0,0.0,(0.917357115402792+0.08481412685235497j),0.9212695117574763,0.09219277464505456
1059,0.5409090909090909,3.2,15.0,0.0,(0.5708872839602538-0.6605753682825861j),0.8730819595943955,-0.8581003357516912
1060,0.5454545454545454,3.2,0.0,0.0,(0.19220741173260852+0.34900719155404164j),0.39843407093443706,1.0673957274854708
1061,0.5454545454545454,3.2,5.0,0.0,(0.2710942248054316+0.3852901593907599j),0.47110570538491153,0.9576512758543427
1062,0.5454545454545454,3.2,10.0,0.0,(0.6539732460905477+0.3641548756901108j),0.7485250697812921,0.5080752922403464
1063,0.5454545454545454,3.2,15.0,0.0,(0.8825211486774249-0.3838160641747804j),0.9623712116338169,-0.4102333222141094
1064,0.55,3.2,0.0,0.0,(0.11135902097486128+0.28928441183853715j),0.3099779064469724,1.2033340817153089
1065,0.55,3.2,5.0,0.0,(0.15848711634127252+0.32929155166840735j),0.36544642842195,1.122222558155228
1066,0.55,3.2,10.0,0.0,(0.40897551358222334+0.41966489877708424j),0.5859860049313667,0.7982973560543333
1067,0.55,3.2,15.0,0.0,(0.9384330808965452-3.933438061502734e-05j),0.9384330817208946,-4.1914955251165745e-05
1068,0.5545454545454545,3.2,0.0,0.0,(0.043815159147484385+0.1981373362458705j),0.20292405521704057,1.3531633926470839
1069,0.5545454545454545,3.2,5.0,0.0,(0.06750206533774668+0.23730656533385816j),0.24672035744018797,1.2936650959531346
1070,0.5545454545454545,3.2,10.0,0.0,(0.20615830351525963+0.3669464964359801j),0.4208930711652672,1.0589226984781541
1071,0.5545454545454545,3.2,15.0,0.0,(0.7487533312918352+0.32755506882213j),0.8172660975665704,0.41238296177037714
1072,0.5590909090909091,3.2,0.0,0.0,(0.0034201396291776488+0.07171119745630994j),0.07179270990637521,1.5231391953833597
1073,0.5590909090909091,3.2,5.0,0.0,(0.009295443178204566+0.10678143274014448j),0.10718525851028783,1.4839641018291192
1074,0.5590909090909091,3.2,10.0,0.0,(0.05815322208007432+0.23487326828825786j),0.24196538883630112,1.3280833725780143
1075,0.5590909090909091,3.2,15.0,0.0,(0.3889487733754839+0.45602374253119154j),0.5993653327165728,0.8646132974445204
1076,0.5636363636363636,3.2,0.0,0.0,(0.013752457301656081-0.08992728037688254j),0.09097277525620683,-1.4190434147429827
1077,0.5636363636363636,3.2,5.0,0.0,(0.007899449573380044-0.05685980375085415j),0.057405910724837576,-1.432751401711388
1078,0.5636363636363636,3.2,10.0,0.0,(-0.004084689937587776+0.05593657547496779j),0.05608551655956285,1.6436905392495278
1079,0.5636363636363636,3.2,15.0,0.0,(0.05249597771005841+0.3202483403178922j),0.32452246016585573,1.4083186214474646
1080,0.5681818181818181,3.2,0.0,0.0,(0.11266135132110988-0.27085502059402167j),0.2933513631508919,-1.1766185139601373
1081,0.5681818181818181,3.2,5.0,0.0,(0.08487439592820356-0.15964748102936194j),0.1808064746716719,-1.0821611520792347
1082,0.5681818181818181,3.2,10.0,0.0,(-0.16849785341173032+0.15396285000150875j),0.22824566980547087,2.4012392701085625
1083,0.5681818181818181,3.2,15.0,0.0,(-0.7470813777683234+0.18307984036168076j),0.7691871117973018,2.9012686807574974
1084,0.5727272727272728,3.2,0.0,0.0,(0.3431059384659923-0.41040724784561217j),0.5349353176738652,-0.874478484192199
1085,0.5727272727272728,3.2,5.0,0.0,(0.34647265610737815-0.46129444081819515j),0.5769192860009733,-0.9265993486883009
1086,0.5727272727272728,3.2,10.0,0.0,(0.33344431420780746-0.5768407595815693j),0.6662810012240757,-1.0466709459411139
1087,0.5727272727272728,3.2,15.0,0.0,(0.29222177889119527-0.6884595252232117j),0.7479104798897424,-1.1693853084252495
1088,0.5772727272727273,3.2,0.0,0.0,(0.6856841136689928-0.37815373693276766j),0.7830472223909929,-0.5039929367689412
1089,0.5772727272727273,3.2,5.0,0.0,(0.691871521442337-0.40363842475595946j),0.8010057303929895,-0.5281248124306407
1090,0.5772727272727273,3.2,10.0,0.0,(0.7011396570543347-0.4663655903131901j),0.8420770051025264,-0.5869543872722265
1091,0.5772727272727273,3.2,15.0,0.0,(0.6998804925875671-0.5356505369315369j),0.8813365995008147,-0.6532502444884931
1092,0.5818181818181818,3.2,0.0,0.0,(0.9534765921094766-0.08626101858534165j),0.9573706570749293,-0.09022436912978354
1093,0.5818181818181818,3.2,5.0,0.0,(0.9541162555019659-0.10767338669168476j),0.9601725819948983,-0.112375989638737
1094,0.5818181818181818,3.2,10.0,0.0,(0.9487044765529729-0.16584406790347406j),0.9630910853550781,-0.1730623683980521
1095,0.5818181818181818,3.2,15.0,0.0,(0.9233714103480898-0.248874902382422j),0.9563228944682233,-0.26327231032621873
1096,0.5863636363636364,3.2,0.0,0.0,(0.9515346857572309+0.3002132166620902j),0.9977706317875422,0.3056194707939317
1097,0.5863636363636364,3.2,5.0,0.0,(0.9551608715219235+0.272178345352775j),0.9931834383262212,0.27759800119217637
1098,0.5863636363636364,3.2,10.0,0.0,(0.9611351196184341+0.1905480141653462j),0.9798414483304422,0.1957152825959891
1099,0.5863636363636364,3.2,15.0,0.0,(0.9582074391739587+0.0600529759386779j),0.9600874212317372,0.06259034608894018
1100,0.5909090909090908,3.2,0.0,0.0,(0.7511380538440714+0.5568842507567046j),0.9350553163709168,0.6379661869167235
1101,0.5909090909090908,3.2,5.0,0.0,(0.7648591674771711+0.5298177356641482j),0.9304388099698746,0.6058096296939224
1102,0.5909090909090908,3.2,10.0,0.0,(0.8038592379291716+0.44842753997029744j),0.9204764706432649,0.508845035872459
1103,0.5909090909090908,3.2,15.0,0.0,(0.8598295498221834+0.30861024552661215j),0.9135355156705263,0.3445993913045807
1104,0.5954545454545455,3.2,0.0,0.0,(0.5146146504865076+0.6526104513510256j),0.8311008601294668,0.9030774389759427
1105,0.5954545454545455,3.2,5.0,0.0,(0.5318953328375243+0.6332740325024099j),0.8270118773852067,0.8721872901352372
1106,0.5954545454545455,3.2,10.0,0.0,(0.5874403891698753+0.5753648037132456j),0.8222717727005082,0.7750136626582009
1107,0.5954545454545455,3.2,15.0,0.0,(0.6905607665739129+0.46858550062478677j),0.8345337283339315,0.5961899147308187
1108,0.6,3.2,0.0,0.0,(0.31699714379559985+0.648883309635446j),0.7221750055893782,1.1163690139500826
1109,0.6,3.2,5.0,0.0,(0.37382742129626506+0.6457473776842463j),0.7461478517687334,1.0460310869000375
1110,0.6,3.2,10.0,0.0,(0.4471634570372418+0.6074803144435077j),0.7543125941848513,0.9362537233682364
1111,0.6,3.2,15.0,0.0,(0.5261289233896929+0.538629728707376j),0.7529499509758791,0.797138129982731
1112,0.6045454545454545,3.2,0.0,0.0,(0.17015929038855546+0.5978230889396706j),0.6215678802632147,1.2934980077531435
1113,0.6045454545454545,3.2,5.0,0.0,(0.19228684626502665+0.5938669895366632j),0.6242213009084913,1.2576612721409464
1114,0.6045454545454545,3.2,10.0,0.0,(0.2539662987033277+0.57903338235285j),0.6322804273074168,1.15745971025948
1115,0.6045454545454545,3.2,15.0,0.0,(0.350052350739771+0.5484144482764503j),0.6506112935822763,1.0026908490427793
1116,0.6090909090909091,3.2,0.0,0.0,(0.0663924715352211+0.5284481764583774j),0.5326025117090037,1.445814501942046
1117,0.6090909090909091,3.2,5.0,0.0,(0.08300335496670477+0.5265824394461035j),0.5330840669807512,1.4144561578206245
1118,0.6090909090909091,3.2,10.0,0.0,(0.13104193453418528+0.5211656745497975j),0.5373878012528821,1.3244627620689782
1119,0.6090909090909091,3.2,15.0,0.0,(0.2099814014696656+0.5126920652676258j),0.5540264819948125,1.1820704234913713
1120,0.6136363636363636,3.2,0.0,0.0,(-0.004651465948761628+0.45534018682807204j),0.45536394441819394,1.581011335911731
1121,0.6136363636363636,3.2,5.0,0.0,(0.008080915987340636+0.45393147315809124j),0.4540033959417808,1.5529961455401302
1122,0.6136363636363636,3.2,10.0,0.0,(0.04459760597806456+0.45147737189863224j),0.45367473347704806,1.472334268164194
1123,0.6136363636363636,3.2,15.0,0.0,(0.10392409706722362+0.4524464031431918j),0.46422835508879606,1.3450188508584855
1124,0.6181818181818182,3.2,0.0,0.0,(-0.05187437308836406+0.38575830961626667j),0.3892305538126603,1.7044682047778263
1125,0.6181818181818182,3.2,5.0,0.0,(-0.041835086505466454+0.3838008082112866j),0.3860741312838205,1.679369757680585
1126,0.6181818181818182,3.2,10.0,0.0,(-0.013957682426130616+0.3805361093458057j),0.3807920001979449,1.6074588873623865
1127,0.6181818181818182,3.2,15.0,0.0,(0.02879323571157661+0.38279947994801344j),0.38388083082020646,1.495720158073066
1128,0.6227272727272727,3.2,0.0,0.0,(-0.08244452365671458+0.3234720365150406j),0.33381320807926446,1.8203567412119683
1129,0.6227272727272727,3.2,5.0,0.0,(-0.07409257550068561+0.3204962560184771j),0.3289491752021671,1.7979858832622757
1130,0.6227272727272727,3.2,10.0,0.0,(-0.05201296365124656+0.31470509762346216j),0.31897436708610105,1.7345908885826657
1131,0.6227272727272727,3.2,15.0,0.0,(-0.021491852647066222+0.3146885552442411j),0.31542160124492263,1.6389860678191388
1132,0.6272727272727272,3.2,0.0,0.0,(-0.10249065242794922+0.270793411646521j),0.2895399896841002,1.932616921221427
1133,0.6272727272727272,3.2,5.0,0.0,(-0.09504351083519937+0.26664519359621547j),0.2830776010563956,1.913198437289499
1134,0.6272727272727272,3.2,10.0,0.0,(-0.07660185491534664+0.25804976880122826j),0.26917935908022217,1.8593599336582372
1135,0.6272727272727272,3.2,15.0,0.0,(-0.055485235360904196+0.25685725562589934j),0.2627817746928495,1.7835432395890203
1136,0.6318181818181818,3.2,0.0,0.0,(-0.11846365487294996+0.23001756269651208j),0.2587309735511024,2.046387640292072
1137,0.6318181818181818,3.2,5.0,0.0,(-0.1112047222077235+0.22352609634427056j),0.24966058156666437,2.0324436910879466
1138,0.6318181818181818,3.2,10.0,0.0,(-0.09509811926764218+0.20902371780028875j),0.2296400811951116,1.9977700573801362
1139,0.6318181818181818,3.2,15.0,0.0,(-0.08777019141098985+0.20691090331173964j),0.22475704307007127,1.9719833811830483
1140,0.6363636363636364,3.2,0.0,0.0,(-0.14106015053407278+0.20560470980819387j),0.24934165870148312,2.172115056643491
1141,0.6363636363636364,3.2,5.0,0.0,(-0.13823526522900062+0.2081653575381422j),0.2498835821576014,2.156995403306119
1142,0.6363636363636364,3.2,10.0,0.0,(-0.1406750396152086+0.22262716721287729j),0.2633482909607939,2.134332213575179
1143,0.6363636363636364,3.2,15.0,0.0,(-0.298007924086821+0.33381728853068443j),0.44748486559940176,2.2995789967545615
1144,0.6409090909090909,3.2,0.0,0.0,(-0.20772884287622867+0.2111228568178171j),0.29618260049100353,2.3480915275868455
